respondent_id,survey_date,city,age_group,gender,income_bracket,awareness_channel,product_interest,funnel_stage,purchase_motivator,purchase_barrier,monthly_spend_inr,nps_score,nps_category,top_satisfaction_driver,survey_completion_min
VE1710,2024-07-25,Mumbai,35-44,Female,6-10L,Instagram,Ashwagandha,Consideration,,Shipping Concerns,0,,,,6.3
VE1711,2024-08-09,Mumbai,18-24,Male,3-6L,YouTube,Multivitamin,Purchase,Doctor Recommended,None,1000,7,Passive,Customer Support,17.8
VE1712,2024-10-25,Mumbai,35-44,Female,6-10L,Word of Mouth,Probiotic,Consideration,,Too Many Options,0,,,,13.4
VE1713,2024-09-19,Delhi,35-44,Male,3-6L,Doctor Recommendation,Probiotic,Awareness,,None,0,,,,16.8
VE1714,2024-11-01,Lucknow,18-24,Female,6-10L,Doctor Recommendation,Omega-3,Awareness,,Too Expensive,0,,,,5.8
VE1715,2024-09-21,Chennai,25-34,Female,6-10L,Google Search,Vitamin D3,Intent,Doctor Recommended,Unsure of Efficacy,0,,,,7.2
VE1716,2024-10-07,Bangalore,35-44,Female,3-6L,Google Search,Probiotic,Consideration,,Unsure of Efficacy,0,,,,6.6
VE1717,2024-11-13,Pune,18-24,Female,<3L,Google Search,Ashwagandha,Consideration,,Unsure of Efficacy,0,,,,10.2
VE1718,2024-10-02,Mumbai,25-34,Male,20L+,Instagram,Whey Protein,Consideration,,Too Expensive,0,,,,9.5
VE1719,2024-10-14,Jaipur,45-54,Male,6-10L,Instagram,Collagen,Awareness,,Shipping Concerns,0,,,,12.1
VE1720,2024-09-15,Hyderabad,35-44,Male,6-10L,Instagram,Whey Protein,Awareness,,Unsure of Efficacy,0,,,,6.1
VE1721,2024-11-07,Bangalore,35-44,Prefer not to say,10-20L,Instagram,Ashwagandha,Intent,Peer Recommendation,Prefer Offline,0,,,,16.3
VE1722,2024-10-17,Hyderabad,25-34,Female,6-10L,Doctor Recommendation,Vitamin D3,Consideration,,Too Expensive,0,,,,10.2
VE1723,2024-08-20,Mumbai,35-44,Male,10-20L,Doctor Recommendation,Omega-3,Consideration,,Lack of Trust,0,,,,11.4
VE1724,2024-08-30,Hyderabad,25-34,Female,6-10L,YouTube,Omega-3,Consideration,,Unsure of Efficacy,0,,,,15.7
VE1725,2024-07-24,Bangalore,35-44,Male,3-6L,Instagram,Whey Protein,Repeat Purchase,Price,None,300,10,Promoter,Delivery Speed,12.6
VE1726,2024-11-09,Kolkata,35-44,Female,10-20L,Instagram,Probiotic,Intent,Peer Recommendation,Lack of Trust,0,,,,11.4
VE1727,2024-07-05,Kolkata,18-24,Female,<3L,YouTube,Ashwagandha,Awareness,,Too Many Options,0,,,,5.1
VE1728,2024-10-29,Delhi,25-34,Male,6-10L,YouTube,Ashwagandha,Intent,Ingredients Quality,Shipping Concerns,0,,,,12.7
VE1729,2024-09-25,Jaipur,25-34,Male,6-10L,YouTube,Omega-3,Intent,Brand Trust,None,0,,,,9.3
VE1730,2024-09-23,Delhi,25-34,Male,<3L,Instagram,Collagen,Awareness,,Too Expensive,0,,,,8.9
VE1731,2024-11-09,Delhi,45-54,Male,10-20L,Instagram,Whey Protein,Intent,Discount/Offer,Unsure of Efficacy,0,,,,14.1
VE1732,2024-08-11,Mumbai,25-34,Prefer not to say,6-10L,Instagram,Whey Protein,Consideration,,None,0,,,,14.7
VE1733,2024-07-29,Lucknow,45-54,Female,3-6L,Google Search,Omega-3,Consideration,,Lack of Trust,0,,,,14.5
VE1734,2024-10-28,Chennai,45-54,Male,6-10L,Instagram,Probiotic,Consideration,,Lack of Trust,0,,,,9.3
VE1735,2024-10-10,Mumbai,25-34,Male,10-20L,Instagram,Collagen,Consideration,,Lack of Trust,0,,,,17.4
VE1736,2024-06-06,Delhi,25-34,Male,3-6L,Instagram,Omega-3,Consideration,,Unsure of Efficacy,0,,,,9.4
VE1737,2024-11-28,Ahmedabad,35-44,Female,3-6L,YouTube,Whey Protein,Intent,Ingredients Quality,Too Expensive,0,,,,9.0
VE1738,2024-09-03,Jaipur,35-44,Female,20L+,Instagram,Whey Protein,Consideration,,Lack of Trust,0,,,,11.9
VE1739,2024-11-08,Pune,35-44,Female,10-20L,Instagram,Omega-3,Repeat Purchase,Brand Trust,None,1000,7,Passive,Customer Support,9.3
VE1740,2024-08-12,Chennai,55+,Male,10-20L,Facebook,Ashwagandha,Trial,Discount/Offer,Too Expensive,0,,,,10.0
VE1741,2024-10-20,Delhi,45-54,Male,20L+,Instagram,Collagen,Awareness,,Too Many Options,0,,,,13.9
VE1742,2024-06-15,Chennai,25-34,Female,10-20L,Doctor Recommendation,Multivitamin,Awareness,,Too Expensive,0,,,,11.7
VE1743,2024-08-13,Chennai,55+,Prefer not to say,10-20L,Instagram,Whey Protein,Awareness,,Too Many Options,0,,,,12.3
VE1744,2024-11-13,Hyderabad,35-44,Male,6-10L,Instagram,Multivitamin,Consideration,,Unsure of Efficacy,0,,,,10.1
VE1745,2024-06-20,Delhi,55+,Female,20L+,Instagram,Collagen,Awareness,,Too Expensive,0,,,,6.3
VE1746,2024-11-26,Lucknow,25-34,Female,<3L,Doctor Recommendation,Whey Protein,Repeat Purchase,Peer Recommendation,None,0,8,Passive,Price-Value,5.5
VE1747,2024-07-09,Chennai,25-34,Male,3-6L,Instagram,Whey Protein,Consideration,,Too Expensive,0,,,,16.0
VE1748,2024-09-01,Bangalore,25-34,Female,6-10L,Instagram,Omega-3,Consideration,,Unsure of Efficacy,0,,,,12.2
VE1749,2024-08-31,Pune,35-44,Female,6-10L,YouTube,Collagen,Trial,Brand Trust,Too Expensive,0,,,,4.9
VE1750,2024-10-19,Mumbai,55+,Female,3-6L,Instagram,Ashwagandha,Consideration,,None,0,,,,17.0
VE1751,2024-08-05,Ahmedabad,25-34,Male,6-10L,Google Search,Ashwagandha,Consideration,,None,0,,,,7.9
VE1752,2024-09-01,Mumbai,35-44,Female,6-10L,Google Search,Ashwagandha,Trial,Ingredients Quality,Prefer Offline,0,,,,12.5
VE1753,2024-08-21,Mumbai,18-24,Female,3-6L,Google Search,Multivitamin,Consideration,,Prefer Offline,0,,,,5.2
VE1754,2024-10-14,Kolkata,25-34,Male,10-20L,Google Search,Vitamin D3,Repeat Purchase,Brand Trust,None,4000,8,Passive,Packaging,5.9
VE1755,2024-06-04,Bangalore,35-44,Female,<3L,Google Search,Multivitamin,Trial,Peer Recommendation,Unsure of Efficacy,0,,,,6.4
VE1756,2024-09-18,Kolkata,35-44,Male,10-20L,Instagram,Vitamin D3,Consideration,,Too Expensive,0,,,,5.2
VE1757,2024-07-20,Delhi,55+,Male,3-6L,Google Search,Vitamin D3,Awareness,,Too Expensive,0,,,,16.9
VE1758,2024-07-06,Delhi,35-44,Male,10-20L,Instagram,Multivitamin,Trial,Influencer,Too Expensive,0,,,,10.2
VE1759,2024-08-03,Mumbai,35-44,Male,3-6L,Instagram,Whey Protein,Awareness,,Unsure of Efficacy,0,,,,7.0
VE1760,2024-07-16,Delhi,25-34,Female,<3L,Word of Mouth,Ashwagandha,Intent,Brand Trust,Unsure of Efficacy,0,,,,12.3
VE1761,2024-07-20,Mumbai,18-24,Male,6-10L,Offline Store,Collagen,Consideration,,Unsure of Efficacy,0,,,,13.7
VE1762,2024-08-25,Delhi,25-34,Male,3-6L,Doctor Recommendation,Ashwagandha,Repeat Purchase,Brand Trust,None,300,9,Promoter,Customer Support,9.3
VE1763,2024-09-20,Pune,35-44,Male,20L+,Doctor Recommendation,Multivitamin,Consideration,,Unsure of Efficacy,0,,,,15.7
VE1764,2024-08-31,Bangalore,35-44,Male,3-6L,YouTube,Vitamin D3,Intent,Brand Trust,Lack of Trust,0,,,,17.5
VE1765,2024-09-03,Pune,45-54,Male,6-10L,YouTube,Multivitamin,Consideration,,Unsure of Efficacy,0,,,,10.0
VE1766,2024-10-27,Chennai,18-24,Female,10-20L,Facebook,Probiotic,Consideration,,Too Many Options,0,,,,7.3
VE1767,2024-10-27,Chennai,35-44,Male,10-20L,Doctor Recommendation,Ashwagandha,Awareness,,Lack of Trust,0,,,,8.4
VE1768,2024-09-08,Bangalore,35-44,Male,3-6L,Instagram,Ashwagandha,Awareness,,Lack of Trust,0,,,,17.3
VE1769,2024-11-08,Hyderabad,25-34,Male,20L+,YouTube,Omega-3,Intent,Price,Lack of Trust,0,,,,14.4
VE1770,2024-07-08,Mumbai,25-34,Female,6-10L,Word of Mouth,Collagen,Awareness,,Too Expensive,0,,,,9.3
VE1771,2024-07-28,Chennai,25-34,Male,20L+,Google Search,Whey Protein,Trial,Influencer,Unsure of Efficacy,0,,,,13.8
VE1772,2024-06-02,Jaipur,25-34,Female,10-20L,Facebook,Probiotic,Consideration,,Unsure of Efficacy,0,,,,12.2
VE1773,2024-07-01,Delhi,18-24,Male,10-20L,Google Search,Multivitamin,Awareness,,Unsure of Efficacy,0,,,,13.2
VE1774,2024-07-07,Pune,55+,Female,6-10L,Word of Mouth,Multivitamin,Consideration,,Too Expensive,0,,,,10.7
VE1775,2024-10-28,Ahmedabad,35-44,Female,<3L,YouTube,Ashwagandha,Consideration,,None,0,,,,7.0
VE1776,2024-09-14,Chennai,25-34,Male,6-10L,Google Search,Omega-3,Intent,Brand Trust,Unsure of Efficacy,0,,,,4.9
VE1777,2024-09-08,Delhi,25-34,Female,<3L,YouTube,Ashwagandha,Intent,Peer Recommendation,Too Expensive,0,,,,7.6
VE1778,2024-08-09,Mumbai,45-54,Male,6-10L,Doctor Recommendation,Vitamin D3,Consideration,,Unsure of Efficacy,0,,,,5.7
VE1779,2024-06-16,Jaipur,45-54,Male,3-6L,Instagram,Multivitamin,Purchase,Ingredients Quality,None,300,10,Promoter,Product Efficacy,8.7
VE1780,2024-07-12,Ahmedabad,18-24,Female,10-20L,YouTube,Multivitamin,Consideration,,None,0,,,,16.3
VE1781,2024-11-02,Delhi,25-34,Male,10-20L,Instagram,Omega-3,Awareness,,Unsure of Efficacy,0,,,,16.5
VE1782,2024-06-16,Mumbai,25-34,Male,10-20L,Google Search,Ashwagandha,Consideration,,Too Many Options,0,,,,16.9
VE1783,2024-09-06,Delhi,25-34,Male,10-20L,Doctor Recommendation,Collagen,Consideration,,Lack of Trust,0,,,,12.4
VE1784,2024-08-19,Jaipur,45-54,Prefer not to say,3-6L,YouTube,Probiotic,Consideration,,Too Many Options,0,,,,8.4
VE1785,2024-07-01,Delhi,35-44,Female,3-6L,Instagram,Omega-3,Consideration,,Too Many Options,0,,,,10.9
VE1786,2024-10-09,Mumbai,25-34,Female,3-6L,Instagram,Omega-3,Awareness,,Too Expensive,0,,,,8.6
VE1787,2024-06-29,Chennai,25-34,Female,20L+,Instagram,Ashwagandha,Trial,Price,Unsure of Efficacy,0,,,,5.2
VE1788,2024-10-31,Chennai,55+,Male,<3L,Google Search,Collagen,Consideration,,Too Expensive,0,,,,14.5
VE1789,2024-06-20,Delhi,35-44,Male,10-20L,Instagram,Ashwagandha,Consideration,,Too Many Options,0,,,,10.2
VE1790,2024-11-02,Mumbai,35-44,Female,3-6L,Instagram,Multivitamin,Consideration,,Lack of Trust,0,,,,10.6
VE1791,2024-11-17,Ahmedabad,25-34,Male,6-10L,Doctor Recommendation,Probiotic,Consideration,,Too Expensive,0,,,,9.8
VE1792,2024-07-05,Pune,25-34,Male,3-6L,Doctor Recommendation,Omega-3,Intent,Ingredients Quality,Unsure of Efficacy,0,,,,4.6
VE1793,2024-09-05,Bangalore,55+,Male,3-6L,Instagram,Ashwagandha,Consideration,,Shipping Concerns,0,,,,17.6
VE1794,2024-09-14,Bangalore,35-44,Female,20L+,Doctor Recommendation,Whey Protein,Purchase,Price,None,5000,10,Promoter,Customer Support,6.4
VE1795,2024-07-07,Hyderabad,25-34,Female,3-6L,Google Search,Omega-3,Awareness,,Prefer Offline,0,,,,18.0
VE1796,2024-10-30,Hyderabad,18-24,Male,<3L,Word of Mouth,Multivitamin,Trial,Ingredients Quality,None,0,,,,13.5
VE1797,2024-08-20,Delhi,55+,Female,20L+,Instagram,Ashwagandha,Consideration,,Too Expensive,0,,,,8.4
VE1798,2024-11-11,Chennai,35-44,Female,6-10L,Instagram,Collagen,Intent,Price,Too Expensive,0,,,,5.9
VE1799,2024-08-13,Ahmedabad,35-44,Male,3-6L,Google Search,Probiotic,Consideration,,Lack of Trust,0,,,,17.1
VE1800,2024-08-07,Mumbai,35-44,Female,3-6L,Doctor Recommendation,Whey Protein,Intent,Influencer,Too Many Options,0,,,,9.7
VE1801,2024-08-28,Bangalore,45-54,Female,20L+,Word of Mouth,Multivitamin,Consideration,,Too Many Options,0,,,,7.5
VE1802,2024-11-17,Hyderabad,45-54,Male,20L+,Facebook,Collagen,Repeat Purchase,Doctor Recommended,None,7000,10,Promoter,Customer Support,8.6
VE1803,2024-06-06,Hyderabad,25-34,Female,10-20L,Doctor Recommendation,Ashwagandha,Consideration,,Too Many Options,0,,,,16.6
VE1804,2024-10-12,Hyderabad,35-44,Male,<3L,Instagram,Multivitamin,Intent,Doctor Recommended,Shipping Concerns,0,,,,9.9
VE1805,2024-07-07,Bangalore,18-24,Male,6-10L,Instagram,Ashwagandha,Repeat Purchase,Influencer,None,2000,9,Promoter,Product Efficacy,12.8
VE1806,2024-09-10,Mumbai,25-34,Female,6-10L,Facebook,Multivitamin,Awareness,,Too Expensive,0,,,,13.6
VE1807,2024-08-01,Pune,45-54,Male,3-6L,Instagram,Whey Protein,Consideration,,Unsure of Efficacy,0,,,,9.1
VE1808,2024-09-10,Hyderabad,25-34,Male,6-10L,Doctor Recommendation,Ashwagandha,Trial,Price,Unsure of Efficacy,0,,,,10.6
VE1809,2024-08-01,Lucknow,25-34,Female,6-10L,YouTube,Ashwagandha,Consideration,,Shipping Concerns,0,,,,13.1
VE1810,2024-07-06,Bangalore,25-34,Male,20L+,Instagram,Omega-3,Consideration,,Too Many Options,0,,,,10.5
VE1811,2024-06-26,Bangalore,55+,Female,10-20L,Instagram,Whey Protein,Consideration,,Too Expensive,0,,,,9.3
VE1812,2024-08-01,Hyderabad,45-54,Male,3-6L,Doctor Recommendation,Collagen,Consideration,,Lack of Trust,0,,,,17.6
VE1813,2024-07-02,Kolkata,35-44,Male,3-6L,Word of Mouth,Collagen,Repeat Purchase,Ingredients Quality,None,500,6,Detractor,Customer Support,11.1
VE1814,2024-10-03,Delhi,18-24,Male,<3L,Word of Mouth,Ashwagandha,Purchase,Ingredients Quality,None,500,3,Detractor,Delivery Speed,9.3
VE1815,2024-11-01,Mumbai,35-44,Female,6-10L,Doctor Recommendation,Multivitamin,Consideration,,Lack of Trust,0,,,,6.3
VE1816,2024-07-30,Delhi,25-34,Female,6-10L,Word of Mouth,Collagen,Repeat Purchase,Price,None,500,9,Promoter,Taste/Texture,9.3
VE1817,2024-11-21,Hyderabad,45-54,Female,10-20L,Offline Store,Omega-3,Purchase,Discount/Offer,None,4000,3,Detractor,Product Efficacy,12.3
VE1818,2024-10-20,Delhi,35-44,Male,6-10L,YouTube,Whey Protein,Awareness,,Too Expensive,0,,,,7.8
VE1819,2024-11-20,Delhi,25-34,Female,20L+,Instagram,Ashwagandha,Repeat Purchase,Influencer,None,5000,9,Promoter,Product Efficacy,6.4
VE1820,2024-11-10,Bangalore,25-34,Male,6-10L,Facebook,Whey Protein,Repeat Purchase,Peer Recommendation,None,2000,10,Promoter,Delivery Speed,7.8
VE1821,2024-10-16,Hyderabad,35-44,Female,10-20L,Instagram,Whey Protein,Consideration,,Too Many Options,0,,,,9.6
VE1822,2024-07-24,Delhi,25-34,Prefer not to say,10-20L,Instagram,Ashwagandha,Consideration,,Unsure of Efficacy,0,,,,16.4
VE1823,2024-08-27,Ahmedabad,45-54,Male,<3L,Word of Mouth,Ashwagandha,Trial,Doctor Recommended,Too Expensive,0,,,,16.2
VE1824,2024-07-27,Ahmedabad,25-34,Female,6-10L,Offline Store,Multivitamin,Consideration,,Shipping Concerns,0,,,,17.3
VE1825,2024-09-02,Chennai,25-34,Female,6-10L,Offline Store,Multivitamin,Purchase,Ingredients Quality,None,1500,10,Promoter,Product Efficacy,10.0
VE1826,2024-07-06,Mumbai,55+,Female,20L+,YouTube,Multivitamin,Awareness,,Shipping Concerns,0,,,,15.5
VE1827,2024-06-14,Ahmedabad,35-44,Female,10-20L,Word of Mouth,Whey Protein,Awareness,,Lack of Trust,0,,,,12.8
VE1828,2024-10-28,Pune,25-34,Female,10-20L,Instagram,Ashwagandha,Consideration,,Too Many Options,0,,,,7.0
VE1829,2024-07-21,Mumbai,25-34,Female,10-20L,Facebook,Ashwagandha,Awareness,,Too Expensive,0,,,,17.6
VE1830,2024-10-24,Bangalore,45-54,Male,10-20L,YouTube,Ashwagandha,Intent,Influencer,Too Expensive,0,,,,12.0
VE1831,2024-07-07,Pune,25-34,Female,10-20L,Word of Mouth,Probiotic,Trial,Influencer,Lack of Trust,0,,,,4.7
VE1832,2024-07-21,Bangalore,25-34,Male,10-20L,Offline Store,Omega-3,Intent,Discount/Offer,Shipping Concerns,0,,,,15.6
VE1833,2024-06-13,Ahmedabad,35-44,Male,6-10L,Instagram,Multivitamin,Consideration,,Too Many Options,0,,,,17.9
VE1834,2024-07-25,Bangalore,25-34,Female,<3L,Word of Mouth,Whey Protein,Awareness,,Too Many Options,0,,,,11.2
VE1835,2024-11-11,Delhi,25-34,Male,3-6L,Word of Mouth,Ashwagandha,Intent,Price,Too Many Options,0,,,,16.9
VE1836,2024-08-11,Hyderabad,45-54,Male,3-6L,Instagram,Multivitamin,Awareness,,Shipping Concerns,0,,,,9.6
VE1837,2024-11-15,Lucknow,45-54,Male,20L+,YouTube,Whey Protein,Consideration,,Lack of Trust,0,,,,11.8
VE1838,2024-06-13,Mumbai,25-34,Male,6-10L,Word of Mouth,Whey Protein,Repeat Purchase,Doctor Recommended,None,1500,3,Detractor,Packaging,9.0
VE1839,2024-10-12,Chennai,18-24,Male,3-6L,YouTube,Multivitamin,Intent,Price,None,0,,,,9.6
VE1840,2024-09-23,Delhi,45-54,Male,3-6L,Instagram,Probiotic,Consideration,,Lack of Trust,0,,,,10.0
VE1841,2024-11-03,Bangalore,35-44,Female,6-10L,Instagram,Whey Protein,Consideration,,Prefer Offline,0,,,,6.0
VE1842,2024-10-24,Hyderabad,45-54,Male,3-6L,Word of Mouth,Omega-3,Trial,Peer Recommendation,Shipping Concerns,0,,,,17.6
VE1843,2024-10-16,Mumbai,25-34,Male,6-10L,Google Search,Omega-3,Repeat Purchase,Brand Trust,None,1000,7,Passive,Price-Value,13.4
VE1844,2024-06-25,Bangalore,35-44,Male,6-10L,Instagram,Multivitamin,Awareness,,None,0,,,,11.9
VE1845,2024-11-02,Ahmedabad,18-24,Female,3-6L,Instagram,Omega-3,Consideration,,Prefer Offline,0,,,,14.7
VE1846,2024-09-19,Hyderabad,45-54,Male,3-6L,Google Search,Collagen,Purchase,Doctor Recommended,None,500,0,Detractor,Customer Support,15.5
VE1847,2024-06-02,Hyderabad,35-44,Male,10-20L,Doctor Recommendation,Ashwagandha,Awareness,,Unsure of Efficacy,0,,,,17.3
VE1848,2024-09-30,Bangalore,45-54,Female,<3L,Doctor Recommendation,Omega-3,Intent,Ingredients Quality,None,0,,,,4.5
VE1849,2024-11-02,Delhi,25-34,Male,<3L,Doctor Recommendation,Ashwagandha,Intent,Influencer,Shipping Concerns,0,,,,9.2
VE1850,2024-11-16,Bangalore,45-54,Female,20L+,Instagram,Ashwagandha,Awareness,,Lack of Trust,0,,,,17.1
VE1851,2024-11-21,Hyderabad,35-44,Male,3-6L,Google Search,Multivitamin,Consideration,,Unsure of Efficacy,0,,,,12.7
VE1852,2024-11-22,Mumbai,45-54,Male,10-20L,Instagram,Ashwagandha,Intent,Brand Trust,Too Expensive,0,,,,13.7
VE1853,2024-09-02,Delhi,25-34,Male,10-20L,Instagram,Whey Protein,Intent,Ingredients Quality,Prefer Offline,0,,,,13.9
VE1854,2024-10-01,Chennai,25-34,Female,3-6L,Word of Mouth,Ashwagandha,Consideration,,Too Expensive,0,,,,5.1
VE1855,2024-09-10,Chennai,45-54,Male,<3L,Instagram,Multivitamin,Consideration,,Too Many Options,0,,,,16.8
VE1856,2024-11-01,Bangalore,35-44,Female,3-6L,YouTube,Omega-3,Repeat Purchase,Doctor Recommended,None,300,10,Promoter,Price-Value,17.6
VE1857,2024-10-08,Jaipur,55+,Male,3-6L,Doctor Recommendation,Collagen,Intent,Discount/Offer,Lack of Trust,0,,,,10.2
VE1858,2024-07-08,Pune,18-24,Male,3-6L,Doctor Recommendation,Ashwagandha,Consideration,,Too Many Options,0,,,,4.5
VE1859,2024-06-09,Chennai,35-44,Female,<3L,YouTube,Whey Protein,Consideration,,Lack of Trust,0,,,,5.7
VE1860,2024-06-07,Hyderabad,25-34,Male,3-6L,Doctor Recommendation,Multivitamin,Consideration,,Shipping Concerns,0,,,,17.8
VE1861,2024-08-21,Ahmedabad,45-54,Female,6-10L,Word of Mouth,Collagen,Intent,Price,Too Expensive,0,,,,11.6
VE1862,2024-10-31,Hyderabad,18-24,Male,<3L,Instagram,Vitamin D3,Awareness,,Prefer Offline,0,,,,6.8
VE1863,2024-11-12,Lucknow,25-34,Female,3-6L,YouTube,Probiotic,Intent,Ingredients Quality,Unsure of Efficacy,0,,,,14.0
VE1864,2024-11-10,Bangalore,25-34,Male,6-10L,Instagram,Probiotic,Consideration,,Too Expensive,0,,,,13.6
VE1865,2024-09-18,Bangalore,25-34,Prefer not to say,10-20L,YouTube,Omega-3,Repeat Purchase,Peer Recommendation,None,1000,10,Promoter,Taste/Texture,5.7
VE1866,2024-08-29,Chennai,55+,Female,10-20L,Instagram,Ashwagandha,Purchase,Price,None,1000,9,Promoter,Product Efficacy,10.2
VE1867,2024-07-30,Bangalore,25-34,Female,6-10L,Word of Mouth,Whey Protein,Awareness,,Prefer Offline,0,,,,11.4
VE1868,2024-10-01,Bangalore,45-54,Female,6-10L,Facebook,Multivitamin,Intent,Ingredients Quality,Too Expensive,0,,,,16.4
VE1869,2024-11-11,Delhi,55+,Male,3-6L,YouTube,Omega-3,Consideration,,Too Expensive,0,,,,10.5
VE1870,2024-09-10,Delhi,25-34,Female,3-6L,Google Search,Ashwagandha,Consideration,,None,0,,,,10.8
VE1871,2024-10-27,Hyderabad,45-54,Female,<3L,YouTube,Ashwagandha,Purchase,Doctor Recommended,None,200,10,Promoter,Price-Value,14.5
VE1872,2024-06-07,Mumbai,55+,Female,20L+,YouTube,Collagen,Consideration,,Unsure of Efficacy,0,,,,11.9
VE1873,2024-07-19,Hyderabad,55+,Male,20L+,Doctor Recommendation,Probiotic,Intent,Price,Too Expensive,0,,,,11.6
VE1874,2024-06-11,Delhi,35-44,Female,<3L,Google Search,Multivitamin,Consideration,,Prefer Offline,0,,,,12.1
VE1875,2024-10-04,Mumbai,25-34,Male,3-6L,Instagram,Whey Protein,Intent,Brand Trust,Too Many Options,0,,,,13.2
VE1876,2024-09-09,Kolkata,18-24,Male,6-10L,Facebook,Multivitamin,Intent,Brand Trust,Shipping Concerns,0,,,,12.7
VE1877,2024-07-01,Chennai,18-24,Male,<3L,Word of Mouth,Omega-3,Consideration,,Lack of Trust,0,,,,16.7
VE1878,2024-11-14,Pune,18-24,Female,6-10L,YouTube,Omega-3,Awareness,,Too Many Options,0,,,,13.9
VE1879,2024-08-23,Bangalore,45-54,Male,6-10L,Instagram,Multivitamin,Consideration,,Shipping Concerns,0,,,,8.0
VE1880,2024-09-06,Hyderabad,25-34,Male,6-10L,Instagram,Multivitamin,Consideration,,Unsure of Efficacy,0,,,,16.6
VE1881,2024-10-16,Chennai,25-34,Female,6-10L,Word of Mouth,Probiotic,Consideration,,Too Many Options,0,,,,13.4
VE1882,2024-08-30,Chennai,55+,Female,10-20L,Doctor Recommendation,Whey Protein,Awareness,,Shipping Concerns,0,,,,7.7
VE1883,2024-06-08,Ahmedabad,45-54,Male,6-10L,Instagram,Omega-3,Intent,Ingredients Quality,Lack of Trust,0,,,,13.4
VE1884,2024-11-14,Mumbai,25-34,Prefer not to say,6-10L,Google Search,Multivitamin,Intent,Peer Recommendation,Unsure of Efficacy,0,,,,9.4
VE1885,2024-06-09,Hyderabad,35-44,Male,3-6L,Doctor Recommendation,Whey Protein,Intent,Ingredients Quality,Too Expensive,0,,,,13.9
VE1886,2024-09-23,Mumbai,35-44,Female,10-20L,Google Search,Multivitamin,Awareness,,Unsure of Efficacy,0,,,,7.8
VE1887,2024-06-08,Delhi,18-24,Female,3-6L,YouTube,Ashwagandha,Consideration,,Unsure of Efficacy,0,,,,4.8
VE1888,2024-07-18,Jaipur,18-24,Male,3-6L,Instagram,Probiotic,Consideration,,Too Many Options,0,,,,15.6
VE1889,2024-10-04,Hyderabad,45-54,Male,<3L,Word of Mouth,Probiotic,Purchase,Brand Trust,None,300,5,Detractor,Price-Value,8.1
VE1890,2024-10-20,Bangalore,35-44,Female,10-20L,YouTube,Ashwagandha,Intent,Influencer,Too Many Options,0,,,,8.4
VE1891,2024-06-21,Mumbai,35-44,Prefer not to say,10-20L,Doctor Recommendation,Ashwagandha,Purchase,Doctor Recommended,None,3000,7,Passive,Delivery Speed,13.8
VE1892,2024-11-26,Delhi,35-44,Male,3-6L,Doctor Recommendation,Multivitamin,Trial,Price,Too Expensive,0,,,,15.7
VE1893,2024-09-04,Lucknow,35-44,Female,10-20L,Word of Mouth,Multivitamin,Consideration,,Too Expensive,0,,,,11.6
VE1894,2024-10-09,Lucknow,35-44,Male,<3L,Google Search,Whey Protein,Intent,Brand Trust,Lack of Trust,0,,,,17.0
VE1895,2024-11-01,Mumbai,18-24,Female,20L+,YouTube,Whey Protein,Consideration,,Too Many Options,0,,,,16.9
VE1896,2024-07-03,Ahmedabad,35-44,Male,3-6L,Doctor Recommendation,Vitamin D3,Awareness,,Too Expensive,0,,,,15.7
VE1897,2024-10-14,Ahmedabad,35-44,Male,6-10L,Doctor Recommendation,Whey Protein,Repeat Purchase,Doctor Recommended,None,500,10,Promoter,Product Efficacy,6.9
VE1898,2024-07-31,Delhi,25-34,Male,10-20L,YouTube,Omega-3,Intent,Doctor Recommended,Too Expensive,0,,,,13.0
VE1899,2024-07-20,Ahmedabad,25-34,Female,6-10L,Instagram,Probiotic,Consideration,,Too Expensive,0,,,,13.8
VE1900,2024-07-11,Chennai,35-44,Male,10-20L,Instagram,Whey Protein,Consideration,,None,0,,,,12.7
VE1901,2024-09-08,Ahmedabad,55+,Female,20L+,Instagram,Whey Protein,Intent,Price,Too Expensive,0,,,,7.6
VE1902,2024-11-06,Delhi,18-24,Female,6-10L,Doctor Recommendation,Collagen,Consideration,,Prefer Offline,0,,,,6.0
VE1903,2024-06-07,Mumbai,35-44,Female,6-10L,YouTube,Multivitamin,Awareness,,Lack of Trust,0,,,,9.5
VE1904,2024-07-21,Delhi,25-34,Male,10-20L,Instagram,Whey Protein,Consideration,,Prefer Offline,0,,,,12.0
VE1905,2024-06-09,Ahmedabad,35-44,Male,3-6L,Instagram,Ashwagandha,Purchase,Brand Trust,None,500,6,Detractor,Delivery Speed,10.7
